id,sub_total,shipping_cost,shipping_total,grand_total,split_test_variant_id,"created_at","updated_at"
319,9900,1658,1658,11558,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
320,9000,1563,1563,10563,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
321,7000,1542,1542,8542,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
322,8000,1542,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
323,4000,1387,1387,5387,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
324,8000,1470,1470,9470,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
325,8000,1402,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
326,8500,1598,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
327,9900,1579,1579,11479,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
328,8900,1501,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
329,8500,1581,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
330,8900,1481,1481,10381,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
331,8000,1543,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
332,7000,1478,1478,8478,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
333,9500,1519,0,9500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
334,9900,1623,1623,11523,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
335,5000,1356,1356,6356,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
336,8500,1502,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
337,8000,1505,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
338,4000,1357,1357,5357,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
339,8900,1462,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
340,8000,1576,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
341,8000,1471,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
342,8000,1501,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
343,8000,1580,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
344,9000,1541,1541,10541,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
345,9900,1549,1549,11449,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
346,8000,1458,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
347,8500,1589,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
348,7000,1539,1539,8539,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
349,9900,1639,1639,11539,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
350,4000,1231,1231,5231,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
351,8500,1591,1591,10091,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
352,9000,1490,1490,10490,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
353,7000,1442,1442,8442,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
354,8900,1488,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
355,6000,1335,1335,7335,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
356,8900,1589,1589,10489,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
357,8500,1530,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
358,4000,1259,1259,5259,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
359,8000,1593,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
360,9000,1609,0,9000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
361,8000,1447,1447,9447,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
362,8000,1590,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
363,9500,1523,0,9500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
364,8500,1515,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
365,9900,1629,0,9900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
366,9900,1590,1590,11490,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
367,7000,1481,1481,8481,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
368,9900,1596,1596,11496,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
369,8000,1469,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
370,8000,1591,1591,9591,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
371,8000,1476,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
372,9900,1635,1635,11535,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
373,8000,1585,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
374,8500,1467,1467,9967,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
375,4000,1296,1296,5296,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
376,9000,1572,0,9000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
377,8500,1472,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
378,8500,1489,1489,9989,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
379,6000,1308,1308,7308,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
380,8900,1584,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
381,8900,1466,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
382,6000,1414,1414,7414,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
383,4000,1245,1245,5245,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
384,8000,1578,1578,9578,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
385,5000,1316,1316,6316,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
386,8000,1481,1481,9481,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
387,8000,1411,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
388,8000,1480,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
389,5000,1311,1311,6311,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
390,8900,1554,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
391,8500,1578,1578,10078,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
392,9900,1581,1581,11481,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
393,8500,1526,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
394,8500,1621,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
395,8000,1501,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
396,8000,1435,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
397,9000,1466,1466,10466,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
398,9900,1540,1540,11440,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
399,9900,1635,0,9900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
400,8000,1471,1471,9471,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
401,8000,1428,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
402,9900,1646,1646,11546,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
403,8900,1512,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
404,8000,1471,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
405,8000,1414,1414,9414,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
406,8000,1547,1547,9547,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
407,8000,1447,1447,9447,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
408,8500,1437,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
409,8900,1469,1469,10369,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
410,4000,1371,1371,5371,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
411,9900,1602,1602,11502,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
412,9500,1528,0,9500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
413,8000,1596,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
414,8000,1586,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
415,8000,1558,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
416,9900,1512,1512,11412,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
417,8500,1479,1479,9979,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
418,8000,1411,1411,9411,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
419,4000,1208,1208,5208,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
420,7000,1536,1536,8536,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
421,8000,1585,1585,9585,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
422,8000,1580,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
423,9900,1599,0,9900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
424,7000,1455,1455,8455,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
425,8500,1512,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
426,8500,1620,1620,10120,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
427,6000,1427,1427,7427,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
428,8000,1551,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
429,8500,1506,1506,10006,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
430,8900,1612,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
431,8000,1409,1409,9409,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
432,5000,1389,1389,6389,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
433,8000,1401,1401,9401,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
434,8900,1637,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
435,8000,1577,1577,9577,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
436,5000,1357,1357,6357,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
437,8000,1581,1581,9581,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
438,7000,1376,1376,8376,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
439,4000,1300,1300,5300,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
440,8500,1512,1512,10012,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
441,8000,1525,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
442,8000,1542,1542,9542,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
443,8500,1501,1501,10001,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
444,8000,1550,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
445,8000,1527,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
446,8000,1512,1512,9512,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
447,6000,1465,1465,7465,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
448,9000,1523,1523,10523,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
449,5000,1250,1250,6250,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
450,9500,1602,1602,11102,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
451,8500,1594,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
452,8000,1447,1447,9447,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
453,5000,1416,1416,6416,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
454,4000,1389,1389,5389,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
455,8900,1512,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
456,4000,1380,1380,5380,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
457,9900,1553,1553,11453,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
458,4000,1250,1250,5250,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
459,6000,1475,1475,7475,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
460,9900,1632,0,9900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
461,8000,1413,1413,9413,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
462,4000,1272,1272,5272,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
463,8900,1588,1588,10488,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
464,8500,1536,1536,10036,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
465,4000,1203,1203,5203,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
466,6000,1447,1447,7447,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
467,8500,1469,1469,9969,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
468,5000,1324,1324,6324,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
469,7000,1448,1448,8448,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
470,5000,1336,1336,6336,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
471,8500,1517,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
472,4000,1291,1291,5291,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
473,9000,1566,1566,10566,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
474,8500,1601,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
475,8500,1601,1601,10101,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
476,5000,1367,1367,6367,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
477,8900,1474,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
478,4000,1315,1315,5315,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
479,8500,1442,1442,9942,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
480,9500,1632,1632,11132,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
481,6000,1419,1419,7419,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
482,8000,1566,0,8000,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
483,4000,1204,1204,5204,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
484,9900,1670,1670,11570,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
485,8500,1482,0,8500,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
486,7000,1540,1540,8540,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
487,9500,1672,1672,11172,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
488,8900,1598,0,8900,2,"2016-08-30 21:25:49","2016-08-30 21:25:49"
489,4000,1271,1271,5271,1,"2016-08-30 21:25:49","2016-08-30 21:25:49"
490,8900,1585,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
491,8000,1479,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
492,8500,1491,1491,9991,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
493,9000,1462,1462,10462,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
494,8000,1424,1424,9424,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
495,6000,1426,1426,7426,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
496,8500,1612,1612,10112,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
497,8500,1494,1494,9994,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
498,9900,1672,1672,11572,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
499,9500,1616,0,9500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
500,9000,1621,1621,10621,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
501,8900,1478,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
502,8500,1581,1581,10081,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
503,6000,1342,1342,7342,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
504,7000,1504,1504,8504,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
505,8000,1498,1498,9498,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
506,8500,1465,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
507,8500,1471,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
508,8000,1407,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
509,8900,1452,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
510,9900,1623,0,9900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
511,8500,1531,1531,10031,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
512,4000,1375,1375,5375,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
513,8500,1621,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
514,9500,1526,1526,11026,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
515,8000,1499,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
516,8500,1520,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
517,8500,1450,1450,9950,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
518,4000,1237,1237,5237,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
519,4000,1316,1316,5316,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
520,9500,1555,1555,11055,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
521,8500,1499,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
522,8000,1453,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
523,8500,1621,1621,10121,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
524,8500,1490,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
525,8500,1427,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
526,8900,1588,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
527,8900,1493,1493,10393,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
528,9000,1575,0,9000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
529,8900,1564,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
530,8900,1581,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
531,8000,1570,1570,9570,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
532,8000,1464,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
533,4000,1209,1209,5209,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
534,8900,1610,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
535,8000,1539,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
536,8500,1608,1608,10108,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
537,8900,1575,1575,10475,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
538,9900,1593,1593,11493,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
539,8000,1553,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
540,8500,1454,1454,9954,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
541,8500,1427,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
542,4000,1292,1292,5292,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
543,4000,1217,1217,5217,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
544,8000,1418,1418,9418,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
545,6000,1335,1335,7335,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
546,9500,1616,0,9500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
547,8000,1461,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
548,8900,1615,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
549,5000,1314,1314,6314,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
550,8000,1559,1559,9559,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
551,8000,1426,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
552,6000,1398,1398,7398,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
553,8900,1522,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
554,8000,1443,1443,9443,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
555,8500,1525,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
556,8900,1638,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
557,4000,1248,1248,5248,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
558,8900,1446,1446,10346,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
559,8000,1426,1426,9426,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
560,8900,1617,1617,10517,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
561,8500,1447,1447,9947,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
562,8000,1434,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
563,4000,1207,1207,5207,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
564,8500,1516,1516,10016,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
565,8900,1474,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
566,8900,1461,1461,10361,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
567,8500,1447,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
568,8500,1557,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
569,8000,1536,1536,9536,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
570,7000,1465,1465,8465,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
571,9000,1560,1560,10560,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
572,7000,1449,1449,8449,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
573,7000,1354,1354,8354,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
574,8000,1534,1534,9534,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
575,8000,1562,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
576,4000,1226,1226,5226,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
577,8500,1606,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
578,8900,1460,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
579,8000,1534,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
580,8000,1424,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
581,8000,1541,1541,9541,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
582,9900,1578,0,9900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
583,4000,1294,1294,5294,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
584,8000,1492,1492,9492,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
585,8900,1467,1467,10367,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
586,8000,1422,1422,9422,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
587,8000,1526,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
588,8000,1512,1512,9512,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
589,7000,1449,1449,8449,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
590,8900,1475,1475,10375,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
591,4000,1232,1232,5232,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
592,9500,1555,1555,11055,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
593,8000,1558,1558,9558,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
594,8000,1406,1406,9406,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
595,5000,1297,1297,6297,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
596,8900,1507,1507,10407,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
597,5000,1275,1275,6275,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
598,7000,1466,1466,8466,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
599,8900,1514,1514,10414,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
600,8000,1406,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
601,8000,1577,1577,9577,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
602,8900,1602,1602,10502,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
603,8000,1403,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
604,9000,1500,1500,10500,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
605,4000,1218,1218,5218,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
606,8500,1608,0,8500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
607,8000,1575,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
608,4000,1254,1254,5254,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
609,9000,1503,1503,10503,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
610,6000,1431,1431,7431,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
611,8900,1567,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
612,8000,1424,1424,9424,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
613,6000,1497,1497,7497,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
614,9500,1539,1539,11039,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
615,8900,1555,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
616,8500,1455,1455,9955,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
617,4000,1293,1293,5293,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
618,8000,1483,1483,9483,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
619,7000,1547,1547,8547,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
620,9900,1495,1495,11395,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
621,8000,1436,1436,9436,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
622,8900,1626,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
623,8000,1575,1575,9575,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
624,4000,1278,1278,5278,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
625,5000,1329,1329,6329,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
626,9000,1590,1590,10590,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
627,8900,1618,0,8900,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
628,8000,1444,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
629,8000,1449,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
630,5000,1447,1447,6447,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
631,4000,1305,1305,5305,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
632,8000,1561,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
633,9000,1498,1498,10498,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
634,9500,1597,0,9500,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
635,7000,1477,1477,8477,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
636,8000,1560,0,8000,2,"2016-08-30 21:25:50","2016-08-30 21:25:50"
637,9900,1584,1584,11484,1,"2016-08-30 21:25:50","2016-08-30 21:25:50"
